is_retweet,created_at,text
True,Sat Nov 18 04:06:33 +0000 2017,RT @FLOTUS: Thank you Republic of #Korea! 🇰🇷 🇺🇸 https://t.co/Wyxg2np8RQ
True,Wed Nov 15 03:38:02 +0000 2017,"RT @FoxBusiness: .@IvankaTrump on tax reform plan: ""For small businesses it's the lowest tax rate since 1931."" https://t.co/iIkK6ZItIN"
True,Wed Nov 15 13:33:39 +0000 2017,"RT @narendramodi: We look forward to welcoming you @IvankaTrump. Closer economic cooperation between India and USA helps our people, partic…"
True,Tue Nov 21 22:55:34 +0000 2017,RT @FLOTUS: Congratulations to Drumstick on the pardon from @Potus ! We loved having you &amp; Wishbone at the @WhiteHouse. https://t.co/4KGKOV…
True,Tue Nov 14 09:36:59 +0000 2017,RT @realDonaldTrump: THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT W…
True,Tue Nov 28 19:33:03 +0000 2017,RT @IvankaTrump: It was an honor to meet with you Prime Minister Modi. Thank you for co-hosting the 8th annual Global Entrepreneurship Summ…
True,Mon Nov 13 12:31:46 +0000 2017,RT @realDonaldTrump: Thank you! https://t.co/TD0rYcWN8C
True,Wed Nov 29 14:19:03 +0000 2017,"RT @realDonaldTrump: Great, and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el"
True,Tue Nov 28 22:12:50 +0000 2017,"RT @realDonaldTrump: Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General Jam…"
True,Fri Nov 24 15:28:27 +0000 2017,RT @realDonaldTrump: Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terr…
