is_retweet,created_at,text
False,Wed Nov 29 17:07:23 +0000 2017,"As I said to @radiotalkermike, I would encourage everyone to call the office of their Senator &amp; tell them to give w… https://t.co/YYCo7sJWuV"
False,Mon Nov 27 17:00:41 +0000 2017,Productive meeting w/ @KingAbdullahII at the @WhiteHouse - I thanked him for Jordan's leadership in the region &amp; it… https://t.co/nJiQEWOkSV
False,Tue Dec 05 22:48:04 +0000 2017,Great read about @SecondLady and our new home at the Naval Observatory. https://t.co/XmE826kHzY
True,Thu Nov 16 16:07:03 +0000 2017,RT @WhiteHouse: Sign your name to stand with President Trump and support action on our broken tax system today: https://t.co/19gQohHOBZ htt…
True,Tue Dec 05 22:17:32 +0000 2017,RT @FLOTUS: Headed to #Texas tomorrow with @SecondLady to continue support those affected by #HurricaneHarvey. We are with you every step o…
True,Mon Dec 04 23:49:46 +0000 2017,RT @SecondLady: Enjoyed welcoming Senate spouses to the Vice President's Residence this afternoon to celebrate the holiday season. https://…
False,Sun Dec 03 15:56:38 +0000 2017,"Under @POTUS, America stands with Israel. Discussed w/ @TheBrodyFile that we'll deliver that message in Israel late… https://t.co/7HQS6mQdec"
False,Wed Nov 29 21:44:13 +0000 2017,Honored to meet with local and state leaders who serve veterans in 49 states at the @WhiteHouse Veterans Affairs Co… https://t.co/7bQLJWqBW8
True,Tue Nov 21 12:03:51 +0000 2017,RT @SecondLady: NEW BLOG: Art Therapy Provides Healing for Young Patients | https://t.co/yoXh0iUK2H https://t.co/zvlSGJkvrk
False,Wed Nov 29 01:11:14 +0000 2017,"Under @POTUS’ leadership, our administration has taken decisive action to restore American strength – and American… https://t.co/eoFC5OgQJK"
False,Sun Dec 03 02:34:18 +0000 2017,Karen and I enjoyed a great Christmas party this evening at our home at the Naval Observatory with members of the S… https://t.co/12gZUQu2Ek
False,Thu Nov 30 21:03:25 +0000 2017,Told @TheBrodyFile that @POTUS &amp; I believe that we're going to deliver the largest TAX CUT in American history - an… https://t.co/3kB37vOBmQ
False,Mon Nov 20 22:41:51 +0000 2017,At today’s @Cabinet meeting @POTUS had this to say about our historic TAX CUTS plan: “We are committed to bringing… https://t.co/Qw1xRV86RJ
True,Thu Nov 30 19:31:36 +0000 2017,RT @TheBrodyFile: It's coming soon! My one-on-one interview this morning with Vice President Mike Pence at the U.S. Naval Observatory. I at…
False,Tue Nov 21 20:28:40 +0000 2017,.@POTUS &amp; this administration made a promise to deliver historic tax cuts for the American people. Now is the momen… https://t.co/OLyuMTfhfJ
False,Fri Nov 17 18:50:50 +0000 2017,Discussed fight against drugs w/ Colombian VP @Gr_Naranjo following our visit to Colombia in Aug. Made clear @POTUS… https://t.co/OLXkFMZ8JX
False,Tue Nov 21 23:05:42 +0000 2017,Great to meet Drumstick at the @WhiteHouse today. Glad @POTUS pardoned him! Thanks to the Wittenburg family and the… https://t.co/WWFKZvFaOO
False,Wed Nov 29 15:02:59 +0000 2017,"On the radio w/ @radiotalkermike - talking about how @POTUS' pro-GROWTH, pro-JOBS, pro-WORKER tax cuts will help wo… https://t.co/mNejTbDkM1"
True,Wed Nov 29 22:31:18 +0000 2017,RT @WhiteHouse: Small businesses are a primary driver of the American economy and when they succeed so does the country. More: https://t.co…
True,Tue Nov 28 22:42:23 +0000 2017,RT @SecondLady: Inspired by the discussion with an art therapist in NY who started an art therapy program for victims of the 9/11 terrorist…
True,Wed Nov 29 23:37:06 +0000 2017,"RT @realDonaldTrump: A vote to CUT TAXES is a vote to PUT AMERICA FIRST. It is time to take care of OUR WORKERS, to protect OUR COMMUNITIES…"
False,Fri Nov 24 16:44:50 +0000 2017,Such an evil and cowardly terrorist attack on worshipers in Egypt. Our condolences &amp; prayers are with the victims &amp;… https://t.co/HlGQjb1HOw
True,Tue Nov 28 23:17:34 +0000 2017,RT @SecondLady: Great discussion with art therapists and health administrators at Bellevue Hospital in NY. They're making a difference! #Ar…
False,Tue Nov 28 17:42:01 +0000 2017,While today we celebrate the vote that took place in the United Nations 70 years ago - every day we celebrate the s… https://t.co/k8tnM4wzts
False,Wed Nov 29 01:27:21 +0000 2017,".@POTUS pledged to crush and destroy ISIS – and today, thanks to the courage of our Armed Forces, and the resolve o… https://t.co/viKPMn8LWU"
False,Mon Dec 04 18:23:56 +0000 2017,"When this TAX CUT makes its way to @POTUS' desk, we believe we'll have laid a foundation for sustained economic gro… https://t.co/NXWjJHmhMm"
True,Fri Nov 24 15:31:41 +0000 2017,RT @realDonaldTrump: Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terr…
False,Fri Nov 17 02:36:43 +0000 2017,.@Secondlady &amp; I were honored to welcome military families to the Naval Observatory to celebrate an early Thanksgiv… https://t.co/qOeupVk5jt
True,Sun Dec 03 15:08:10 +0000 2017,"RT @realDonaldTrump: 62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history... https://t.c…"
False,Sat Dec 02 07:15:47 +0000 2017,Honored to preside during tonight's historic tax cut vote in the U.S. Senate... https://t.co/TpL7uX6Rmb
False,Thu Nov 30 19:26:03 +0000 2017,Honored to meet with Crown Prince Salman bin Hamad Al Khalifa of Bahrain at the @WhiteHouse today. Signed a deal fo… https://t.co/02hM49oliU
True,Sat Nov 25 22:44:13 +0000 2017,"RT @realDonaldTrump: Happy #SmallBusinessSaturday!

A great day to support your community and America’s JOB creators by shopping locally at…"
False,Tue Nov 28 00:47:51 +0000 2017,"Great discussion w/ biz leaders from @GM, @Ford, @fcagroup &amp; @USAutoCouncil about @POTUS’ plans for more American j… https://t.co/4Z4yrxBjSw"
True,Wed Nov 22 13:10:04 +0000 2017,RT @realDonaldTrump: The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all…
False,Sat Dec 02 07:13:35 +0000 2017,Tonight’s tax cut vote in the Senate was a historic victory for the American people. Grateful for the support of… https://t.co/kkIaPwG0US
False,Wed Nov 29 17:19:02 +0000 2017,"The situation in North Korea is a serious one &amp; as @POTUS made clear yesterday, ""We'll take care of it."" The era of… https://t.co/FcAy3gPTo6"
True,Fri Dec 01 21:06:35 +0000 2017,RT @WhiteHouse: The Senate closes in on tax reform: https://t.co/Vik8fR3bMA
True,Mon Nov 27 12:16:52 +0000 2017,"RT @realDonaldTrump: Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans will…"
False,Tue Nov 28 20:24:15 +0000 2017,.@POTUS asked me to be in NY in honor of the day when the U.S. joined 32 other nations to support the creation of t… https://t.co/JPXhGY0xt1
False,Fri Nov 17 18:06:42 +0000 2017,Productive discussion with @afgexecutive at the @WhiteHouse about POTUS' South Asia strategy &amp; its beneficial impac… https://t.co/8ZI9rhKT2M
True,Mon Nov 20 13:32:40 +0000 2017,RT @VPComDir: From @WSJ: @VP Pence on Taxes and Trade https://t.co/LKt5VZExcM
False,Mon Nov 20 20:07:10 +0000 2017,"The era of strategic patience is OVER. As @POTUS said, ""Our thoughts turn to #OttoWarmbier &amp; the countless others b… https://t.co/aFhmQlznpi"
False,Tue Nov 28 17:36:09 +0000 2017,"While for the past 20 years, Congress and successive administrations have expressed a willingness to move our embas… https://t.co/lJSbXpzvfl"
